queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       385,        10,      1060,         0,      0.59,      0.56,      0.02,      0.00
       386,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       387,        20,      2120,         0,      0.58,      0.54,      0.03,      0.00
       388,        16,      1680,         0,      0.62,      0.59,      0.02,      0.00
       389,      6184,    649320,         0,      9.47,      0.59,      8.86,      0.00
       390,        12,      1272,         0,      0.58,      0.56,      0.02,      0.00
       391,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       392,        11,      1165,         0,      0.58,      0.56,      0.02,      0.00
       393,       149,     15645,         0,      0.80,      0.58,      0.21,      0.00
       394,       500,     52500,         0,      1.31,      0.59,      0.71,      0.00
       395,        25,      2648,         0,      0.65,      0.60,      0.04,      0.00
       396,       218,     22890,         0,      0.90,      0.58,      0.31,      0.00
       397,       215,     22575,         0,      0.83,      0.52,      0.30,      0.00
       398,        10,      1060,         0,      0.57,      0.55,      0.01,      0.00
       399,        12,      1271,         0,      0.59,      0.56,      0.02,      0.00
       400,        16,      1692,         0,      0.58,      0.55,      0.02,      0.00
       401,        14,      1470,         0,      0.56,      0.53,      0.02,      0.00
       402,        46,      4871,         0,      0.67,      0.60,      0.06,      0.00
       403,        13,      1374,         0,      0.58,      0.55,      0.02,      0.00
       404,        17,      1800,         0,      0.59,      0.56,      0.02,      0.00
       405,        10,      1060,         0,      0.55,      0.53,      0.01,      0.00
       406,       640,     67200,         0,      1.50,      0.59,      0.91,      0.00
       407,       146,     15330,         0,      0.83,      0.61,      0.21,      0.00
       408,      7389,    775845,         0,     10.94,      0.54,     10.38,      0.00
       409,        10,      1060,         0,      0.60,      0.58,      0.01,      0.00
       410,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       411,        10,       106,   1436265,      0.73,      0.55,      0.00,      0.17
       412,        12,      1272,         0,      0.59,      0.57,      0.02,      0.00
       413,        13,      1378,         0,      0.60,      0.58,      0.02,      0.00
       414,        16,      1696,         0,      0.56,      0.53,      0.02,      0.00
