queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       340,       432,    221616,         0,      0.71,      0.05,      0.66,      0.00
       341,      1543,    790016,         0,      2.24,      0.05,      2.19,      0.00
       342,       464,    238032,         0,      0.74,      0.05,      0.69,      0.00
       343,       541,    276992,         0,      0.81,      0.05,      0.76,      0.00
       344,       594,    304128,         0,      0.89,      0.05,      0.84,      0.00
       345,       848,    434640,         0,      1.25,      0.05,      1.20,      0.00
       346,       503,    258039,         0,      0.76,      0.05,      0.71,      0.00
       347,     37469,  19221557,         0,     55.12,      0.05,     55.06,      0.00
       348,       477,    244701,         0,      0.75,      0.05,      0.70,      0.00
       349,       442,    226746,         0,      0.69,      0.05,      0.64,      0.00
       350,       720,    369360,         0,      1.17,      0.05,      1.12,      0.00
       351,      1249,    640737,         0,      2.17,      0.05,      2.12,      0.00
       352,       505,    259049,         0,      0.78,      0.05,      0.73,      0.00
       353,       501,    257013,         0,      0.76,      0.05,      0.71,      0.00
       354,       499,    255984,         0,      0.79,      0.05,      0.74,      0.00
       355,      1434,    734208,         0,      2.08,      0.05,      2.03,      0.00
       356,       444,    227772,         0,      0.70,      0.05,      0.65,      0.00
       357,       574,    293888,         0,      0.87,      0.05,      0.82,      0.00
       358,       413,    211869,         0,      0.73,      0.05,      0.68,      0.00
       359,      1139,    583168,         0,      1.67,      0.05,      1.62,      0.00
       360,       429,    220076,         0,      0.72,      0.05,      0.67,      0.00
       361,     20594,  10544128,         0,     28.85,      0.05,     28.80,      0.00
       362,       461,    236493,         0,      0.80,      0.05,      0.75,      0.00
       363,     19519,  10013157,         0,     28.57,      0.05,     28.52,      0.00
       364,      1032,    528384,         0,      1.52,      0.05,      1.47,      0.00
       365,       696,    356816,         0,      1.04,      0.05,      0.99,      0.00
       366,       473,    242616,         0,      0.72,      0.05,      0.67,      0.00
       367,       400,    205199,         0,      0.63,      0.05,      0.58,      0.00
       368,       410,    210330,         0,      0.68,      0.05,      0.64,      0.00
       369,       417,    213921,         0,      0.74,      0.05,      0.69,      0.00
       370,       525,    269325,         0,      0.92,      0.05,      0.87,      0.00
       371,       446,    228788,         0,      0.70,      0.05,      0.65,      0.00
       372,       591,    303158,         0,      0.90,      0.05,      0.85,      0.00
       373,       400,    205200,         0,      0.70,      0.05,      0.65,      0.00
       374,       440,    225720,         0,      0.67,      0.05,      0.62,      0.00
       375,      2731,   1400766,         0,      3.95,      0.05,      3.90,      0.00
       376,       500,    256483,         0,      0.75,      0.05,      0.70,      0.00
       377,       570,    292410,         0,      0.86,      0.05,      0.81,      0.00
       378,       544,    279049,         0,      0.85,      0.05,      0.80,      0.00
       379,       751,    385263,         0,      1.15,      0.05,      1.10,      0.00
       380,       427,    219047,         0,      0.70,      0.05,      0.65,      0.00
       381,       493,    252890,         0,      0.76,      0.05,      0.71,      0.00
       382,       666,    341554,         0,      1.00,      0.05,      0.95,      0.00
       383,       400,    205200,         0,      0.62,      0.05,      0.57,      0.00
       384,       529,    271377,         0,      0.80,      0.05,      0.75,      0.00
       385,       421,    215973,         0,      0.71,      0.05,      0.66,      0.00
       386,     12844,   6576128,         0,     18.20,      0.05,     18.14,      0.00
       387,       467,    239493,         0,      0.71,      0.05,      0.66,      0.00
       388,       830,    425790,         0,      1.34,      0.05,      1.29,      0.00
       389,       411,    210432,         0,      0.64,      0.05,      0.59,      0.00
       390,       564,    289173,         0,      0.85,      0.05,      0.80,      0.00
       391,       470,    241110,         0,      0.76,      0.05,      0.71,      0.00
       392,       478,    245100,         0,      0.73,      0.05,      0.68,      0.00
       393,      1302,    666624,         0,      1.89,      0.05,      1.84,      0.00
       394,       441,    226208,         0,      0.68,      0.05,      0.63,      0.00
       395,       442,    226746,         0,      0.73,      0.05,      0.68,      0.00
       396,      1291,    660992,         0,      1.88,      0.05,      1.83,      0.00
       397,       485,    248805,         0,      0.74,      0.05,      0.69,      0.00
