queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       785,       364,     17936,         0,      0.57,      0.05,      0.52,      0.00
       786,       372,    456452,         0,      0.58,      0.05,      0.53,      0.00
       787,       315,    184559,         0,      0.49,      0.05,      0.45,      0.00
       788,       383,      7601,         0,      0.59,      0.05,      0.54,      0.00
       789,       450,    187715,         0,      0.69,      0.05,      0.64,      0.00
       790,       382,     16933,         0,      0.59,      0.05,      0.55,      0.00
       791,       352,    195657,         0,      0.54,      0.05,      0.50,      0.00
       792,       316,    118909,         0,      0.50,      0.05,      0.45,      0.00
       793,       301,     14137,         0,      0.48,      0.05,      0.43,      0.00
       794,       466,    177111,         0,      0.71,      0.05,      0.66,      0.00
       795,       336,    388545,         0,      0.52,      0.05,      0.48,      0.00
       796,       341,      8325,         0,      0.53,      0.05,      0.48,      0.00
       797,       454,    228299,         0,      0.69,      0.05,      0.64,      0.00
       798,       480,    815640,         0,      0.73,      0.04,      0.68,      0.00
       799,       303,    118376,         0,      0.47,      0.05,      0.43,      0.00
       800,       480,    815640,         0,      0.72,      0.04,      0.68,      0.00
       801,       495,    997073,         0,      0.75,      0.04,      0.70,      0.00
       802,       337,    187595,         0,      0.53,      0.05,      0.48,      0.00
       803,       316,    118909,         0,      0.50,      0.05,      0.45,      0.00
       804,       331,    280944,         0,      0.52,      0.04,      0.47,      0.00
       805,       480,    537471,         0,      0.73,      0.05,      0.68,      0.00
       806,       480,    815640,         0,      0.73,      0.05,      0.68,      0.00
       807,       316,    118909,         0,      0.50,      0.05,      0.45,      0.00
       808,       385,     87584,         0,      0.59,      0.05,      0.55,      0.00
       809,       354,    681008,         0,      0.55,      0.05,      0.50,      0.00
       810,       300,     23030,         0,      0.47,      0.05,      0.42,      0.00
       811,       480,    537471,         0,      0.73,      0.05,      0.68,      0.00
       812,       316,    118909,         0,      0.49,      0.05,      0.45,      0.00
       813,       305,    310161,         0,      0.47,      0.05,      0.43,      0.00
       814,       402,    460969,         0,      0.62,      0.04,      0.57,      0.00
       815,       480,    537471,         0,      0.73,      0.05,      0.68,      0.00
       816,       331,    143963,         0,      0.52,      0.05,      0.47,      0.00
       817,       496,    957735,         0,      0.75,      0.04,      0.71,      0.00
       818,       318,      2511,         0,      0.50,      0.05,      0.45,      0.00
       819,       338,     13489,         0,      0.52,      0.05,      0.47,      0.00
       820,       403,     13096,         0,      0.63,      0.05,      0.58,      0.00
       821,       554,    174274,         0,      0.84,      0.05,      0.79,      0.00
       822,       316,    118909,         0,      0.50,      0.05,      0.45,      0.00
       823,       480,    537471,         0,      0.73,      0.05,      0.69,      0.00
       824,       480,    537471,         0,      0.73,      0.05,      0.68,      0.00
       825,       484,    862420,         0,      0.74,      0.05,      0.69,      0.00
       826,       443,    242980,         0,      0.68,      0.04,      0.63,      0.00
