queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       664,        17,      8908,         0,      0.10,      0.07,      0.02,      0.00
       665,        20,     10480,         0,      0.10,      0.07,      0.03,      0.00
       666,      2387,   1248401,         0,      3.43,      0.07,      3.36,      0.00
       667,       879,    459717,         0,      1.32,      0.07,      1.24,      0.00
       668,        16,      8383,         0,      0.10,      0.07,      0.02,      0.00
       669,        56,     29288,         0,      0.15,      0.07,      0.08,      0.00
       670,        37,     19388,         0,      0.13,      0.07,      0.05,      0.00
       671,        13,      6799,         0,      0.09,      0.07,      0.02,      0.00
       672,        17,      8908,         0,      0.09,      0.07,      0.02,      0.00
       673,       158,     82634,         0,      0.29,      0.07,      0.22,      0.00
       674,        14,      7322,         0,      0.09,      0.07,      0.02,      0.00
       675,      1407,    735861,         0,      2.07,      0.07,      2.00,      0.00
       676,       147,     76881,         0,      0.28,      0.07,      0.21,      0.00
       677,        72,     37656,         0,      0.17,      0.07,      0.10,      0.00
       678,        34,     17782,         0,      0.12,      0.07,      0.05,      0.00
       679,        16,      8384,         0,      0.09,      0.07,      0.02,      0.00
       680,        90,     47070,         0,      0.20,      0.07,      0.13,      0.00
       681,      3810,   1996438,         0,      5.46,      0.07,      5.39,      0.00
       682,       507,    265161,         0,      0.79,      0.07,      0.72,      0.00
       683,     82927,  43370821,         0,    117.26,      0.07,    117.16,      0.00
       684,        45,     23580,         0,      0.14,      0.07,      0.06,      0.00
       685,        27,     14145,         0,      0.11,      0.07,      0.04,      0.00
       686,        24,     12552,         0,      0.11,      0.07,      0.03,      0.00
       687,        71,     37133,         0,      0.17,      0.07,      0.10,      0.00
       688,       953,    498419,         0,      1.43,      0.07,      1.35,      0.00
       689,        15,      7860,         0,      0.09,      0.07,      0.02,      0.00
       690,    160708,  84050284,         0,    227.57,      0.07,    227.44,      0.00
       691,        18,      9414,         0,      0.10,      0.07,      0.03,      0.00
       692,    232986, 121851678,         0,    329.98,      0.07,    329.83,      0.00
       693,        52,     27248,         0,      0.15,      0.07,      0.07,      0.00
       694,     45021,  23545983,         0,     63.89,      0.07,     63.80,      0.00
       695,       435,    227505,         0,      0.69,      0.07,      0.62,      0.00
       696,     15513,   8113299,         0,     21.93,      0.07,     21.85,      0.00
       697,      8513,   4452299,         0,     12.07,      0.07,     12.00,      0.00
       698,        30,     15690,         0,      0.12,      0.07,      0.04,      0.00
