queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       303,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       304,       917,    469504,         0,      1.35,      0.05,      1.30,      0.00
       305,     12868,   6588416,         0,     18.23,      0.05,     18.18,      0.00
       306,       421,    215552,         0,      0.64,      0.05,      0.59,      0.00
       307,       133,     68096,         0,      0.24,      0.05,      0.19,      0.00
       308,        68,     34884,         0,      0.14,      0.04,      0.10,      0.00
       309,       133,     68223,         0,      0.24,      0.05,      0.19,      0.00
       310,        56,     28728,         0,      0.13,      0.05,      0.08,      0.00
       311,      2787,   1426944,         0,      3.97,      0.05,      3.92,      0.00
       312,        36,     18468,         0,      0.10,      0.05,      0.05,      0.00
       313,        51,     26112,         0,      0.12,      0.05,      0.07,      0.00
       314,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       315,        88,     45056,         0,      0.17,      0.05,      0.12,      0.00
       316,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       317,        25,     12825,         0,      0.08,      0.05,      0.03,      0.00
       318,        17,      8719,         0,      0.07,      0.05,      0.02,      0.00
       319,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       320,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       321,       150,     76800,         0,      0.26,      0.05,      0.21,      0.00
       322,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       323,       213,    109056,         0,      0.35,      0.05,      0.30,      0.00
       324,        53,     27189,         0,      0.13,      0.05,      0.08,      0.00
       325,        37,     18944,         0,      0.10,      0.05,      0.05,      0.00
       326,     10973,   5618176,         0,     15.67,      0.05,     15.62,      0.00
       327,      7023,   3595776,         0,     10.07,      0.05,     10.02,      0.00
       328,       244,    124928,         0,      0.40,      0.05,      0.35,      0.00
       329,      6500,   3328000,         0,      9.33,      0.05,      9.28,      0.00
       330,       202,    103424,         0,      0.34,      0.05,      0.29,      0.00
       331,        71,     36418,         0,      0.15,      0.05,      0.10,      0.00
       332,       228,    116955,         0,      0.38,      0.05,      0.33,      0.00
       333,        17,      8704,         0,      0.07,      0.05,      0.02,      0.00
       334,        43,     22016,         0,      0.11,      0.05,      0.06,      0.00
       335,       108,     55403,         0,      0.20,      0.05,      0.15,      0.00
       336,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       337,        85,     43601,         0,      0.17,      0.05,      0.12,      0.00
       338,        48,     24624,         0,      0.12,      0.05,      0.07,      0.00
       339,        11,      5643,         0,      0.07,      0.05,      0.02,      0.00
       340,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       341,      1543,    790016,         0,      2.25,      0.05,      2.20,      0.00
       342,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       343,       541,    276992,         0,      0.82,      0.05,      0.77,      0.00
       344,       594,    304128,         0,      0.90,      0.05,      0.85,      0.00
       345,       384,    196608,         0,      0.60,      0.05,      0.55,      0.00
       346,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       347,        40,     20480,         0,      0.10,      0.05,      0.06,      0.00
       348,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       349,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       350,        30,     15390,         0,      0.09,      0.05,      0.04,      0.00
       351,        75,     38475,         0,      0.15,      0.05,      0.11,      0.00
       352,        16,      8192,         0,      0.07,      0.05,      0.02,      0.00
       353,        34,     17442,         0,      0.10,      0.05,      0.05,      0.00
       354,        38,     19491,         0,      0.10,      0.05,      0.05,      0.00
       355,      1434,    734208,         0,      2.07,      0.05,      2.02,      0.00
       356,        23,     11799,         0,      0.08,      0.05,      0.03,      0.00
       357,       574,    293888,         0,      0.86,      0.05,      0.81,      0.00
       358,        39,     20007,         0,      0.11,      0.05,      0.06,      0.00
       359,      1139,    583168,         0,      1.69,      0.05,      1.64,      0.00
       360,        12,      6155,         0,      0.07,      0.05,      0.02,      0.00
       361,     20594,  10544128,         0,     29.36,      0.05,     29.30,      0.00
       362,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       363,        90,     46080,         0,      0.18,      0.05,      0.13,      0.00
       364,      1032,    528384,         0,      1.52,      0.05,      1.47,      0.00
       365,       232,    118784,         0,      0.38,      0.05,      0.33,      0.00
       366,        33,     16896,         0,      0.10,      0.05,      0.05,      0.00
       367,        18,      9233,         0,      0.07,      0.05,      0.03,      0.00
       368,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       369,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       370,        13,      6669,         0,      0.07,      0.05,      0.02,      0.00
       371,        10,      5120,         0,      0.06,      0.05,      0.01,      0.00
       372,        25,     12800,         0,      0.09,      0.05,      0.04,      0.00
       373,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       374,        12,      6156,         0,      0.06,      0.05,      0.02,      0.00
       375,       237,    121344,         0,      0.39,      0.05,      0.34,      0.00
       376,        17,      8704,         0,      0.07,      0.05,      0.03,      0.00
       377,        39,     20007,         0,      0.11,      0.05,      0.06,      0.00
       378,        23,     11776,         0,      0.08,      0.05,      0.03,      0.00
       379,        20,     10260,         0,      0.08,      0.05,      0.03,      0.00
       380,        26,     13334,         0,      0.09,      0.05,      0.04,      0.00
       381,        19,      9728,         0,      0.08,      0.05,      0.03,      0.00
       382,       104,     53248,         0,      0.20,      0.05,      0.15,      0.00
       383,        35,     17955,         0,      0.10,      0.05,      0.05,      0.00
       384,        72,     36936,         0,      0.15,      0.05,      0.10,      0.00
       385,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       386,     12844,   6576128,         0,     18.28,      0.05,     18.22,      0.00
       387,        78,     39936,         0,      0.16,      0.05,      0.11,      0.00
       388,        63,     32319,         0,      0.14,      0.05,      0.09,      0.00
       389,       411,    210432,         0,      0.64,      0.05,      0.59,      0.00
       390,       159,     81408,         0,      0.28,      0.05,      0.23,      0.00
       391,        16,      8208,         0,      0.07,      0.05,      0.02,      0.00
       392,       114,     58368,         0,      0.21,      0.05,      0.16,      0.00
       393,      1302,    666624,         0,      1.91,      0.05,      1.86,      0.00
       394,        25,     12800,         0,      0.09,      0.05,      0.04,      0.00
       395,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       396,      1291,    660992,         0,      1.89,      0.05,      1.84,      0.00
       397,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       398,        26,     13334,         0,      0.09,      0.05,      0.04,      0.00
       399,        16,      8208,         0,      0.07,      0.05,      0.02,      0.00
       400,       343,    175616,         0,      0.54,      0.05,      0.49,      0.00
       401,       356,    182272,         0,      0.56,      0.05,      0.51,      0.00
       402,        76,     38912,         0,      0.16,      0.05,      0.11,      0.00
       403,        32,     16416,         0,      0.10,      0.05,      0.05,      0.00
       404,      1343,    687616,         0,      1.97,      0.05,      1.92,      0.00
       405,       242,    124143,         0,      0.39,      0.05,      0.34,      0.00
       406,        14,      7181,         0,      0.07,      0.05,      0.02,      0.00
       407,       128,     65536,         0,      0.23,      0.05,      0.18,      0.00
       408,        22,     11286,         0,      0.08,      0.05,      0.03,      0.00
       409,        20,     10260,         0,      0.08,      0.05,      0.03,      0.00
       410,       111,     56832,         0,      0.21,      0.05,      0.16,      0.00
       411,        33,     16896,         0,      0.10,      0.05,      0.05,      0.00
       412,        29,     14848,         0,      0.09,      0.05,      0.04,      0.00
       413,       225,    115417,         0,      0.37,      0.05,      0.32,      0.00
