queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       220,        21,      6505,         0,      0.08,      0.05,      0.03,      0.00
       221,        25,       329,         0,      0.08,      0.05,      0.04,      0.00
       222,        11,       224,         0,      0.06,      0.05,      0.02,      0.00
       223,        10,      1059,         0,      0.06,      0.04,      0.01,      0.00
       224,        15,      1761,         0,      0.07,      0.05,      0.02,      0.00
       225,        11,      1538,         0,      0.06,      0.05,      0.02,      0.00
       226,        12,       828,         0,      0.06,      0.05,      0.02,      0.00
       227,        16,       126,         0,      0.07,      0.05,      0.02,      0.00
       228,        11,       540,         0,      0.06,      0.05,      0.02,      0.00
       229,        11,      1159,         0,      0.06,      0.05,      0.02,      0.00
       230,        10,       563,         0,      0.06,      0.05,      0.01,      0.00
       231,        12,      2583,         0,      0.06,      0.05,      0.02,      0.00
       232,        10,       317,         0,      0.06,      0.05,      0.01,      0.00
       233,        11,       662,         0,      0.06,      0.05,      0.02,      0.00
       234,        11,       279,         0,      0.06,      0.05,      0.02,      0.00
       235,        13,       440,         0,      0.07,      0.05,      0.02,      0.00
       236,        13,       551,         0,      0.06,      0.05,      0.02,      0.00
       237,        12,       624,         0,      0.07,      0.05,      0.02,      0.00
       238,        10,       533,         0,      0.06,      0.05,      0.01,      0.00
       239,        16,      1101,         0,      0.07,      0.05,      0.02,      0.00
       240,        10,       518,         0,      0.06,      0.05,      0.01,      0.00
       241,        17,      2063,         0,      0.07,      0.05,      0.02,      0.00
       242,        12,      2086,         0,      0.06,      0.05,      0.02,      0.00
       243,        11,      1488,         0,      0.06,      0.05,      0.02,      0.00
       244,        11,       780,         0,      0.06,      0.05,      0.02,      0.00
       245,        10,       492,         0,      0.06,      0.05,      0.01,      0.00
       246,        12,       437,         0,      0.07,      0.05,      0.02,      0.00
       247,        13,       270,         0,      0.07,      0.05,      0.02,      0.00
       248,        10,       536,         0,      0.06,      0.05,      0.01,      0.00
       249,        12,      3502,         0,      0.06,      0.05,      0.02,      0.00
       250,        11,       675,         0,      0.06,      0.05,      0.02,      0.00
       251,        14,      3873,         0,      0.07,      0.04,      0.02,      0.00
       252,        13,       395,         0,      0.07,      0.05,      0.02,      0.00
       253,        10,       525,         0,      0.06,      0.05,      0.01,      0.00
       254,        12,       525,         0,      0.06,      0.05,      0.02,      0.00
       255,        15,       415,         0,      0.07,      0.05,      0.02,      0.00
       256,        35,     16401,         0,      0.10,      0.05,      0.05,      0.00
       257,        11,      1436,         0,      0.06,      0.05,      0.02,      0.00
       258,        10,        49,         0,      0.06,      0.05,      0.01,      0.00
       259,        14,      4427,         0,      0.07,      0.05,      0.02,      0.00
       260,        10,      1196,         0,      0.06,      0.05,      0.01,      0.00
       261,        10,       535,         0,      0.06,      0.04,      0.01,      0.00
       262,        12,      1587,         0,      0.06,      0.05,      0.02,      0.00
       263,        14,       422,         0,      0.07,      0.05,      0.02,      0.00
       264,        14,      4903,         0,      0.07,      0.05,      0.02,      0.00
       265,        14,       682,         0,      0.07,      0.05,      0.02,      0.00
       266,        15,       679,         0,      0.07,      0.05,      0.02,      0.00
       267,        10,       480,         0,      0.06,      0.05,      0.01,      0.00
       268,        10,       663,         0,      0.06,      0.05,      0.01,      0.00
       269,        15,      1246,         0,      0.07,      0.04,      0.02,      0.00
       270,        16,      1899,         0,      0.07,      0.05,      0.02,      0.00
       271,        11,        59,         0,      0.07,      0.05,      0.02,      0.00
       272,        53,      2771,         0,      0.12,      0.05,      0.08,      0.00
       273,        14,       570,         0,      0.07,      0.05,      0.02,      0.00
       274,        18,       911,         0,      0.07,      0.05,      0.03,      0.00
       275,        13,       917,         0,      0.07,      0.05,      0.02,      0.00
       276,        19,      5886,         0,      0.07,      0.05,      0.03,      0.00
       277,        12,       627,         0,      0.07,      0.05,      0.02,      0.00
       278,        13,       729,         0,      0.07,      0.05,      0.02,      0.00
       279,        22,       710,         0,      0.08,      0.05,      0.03,      0.00
       280,        12,      1298,         0,      0.06,      0.05,      0.02,      0.00
       281,        22,       854,         0,      0.08,      0.05,      0.03,      0.00
       282,        10,       728,         0,      0.06,      0.05,      0.01,      0.00
       283,        11,      1602,         0,      0.06,      0.05,      0.02,      0.00
       284,        15,       318,         0,      0.07,      0.05,      0.02,      0.00
       285,        23,       477,         0,      0.08,      0.05,      0.03,      0.00
       286,        12,       255,         0,      0.07,      0.05,      0.02,      0.00
       287,        10,       283,         0,      0.06,      0.05,      0.01,      0.00
       288,        19,      2147,         0,      0.07,      0.05,      0.03,      0.00
       289,        13,      1624,         0,      0.06,      0.05,      0.02,      0.00
       290,        10,      2445,         0,      0.06,      0.05,      0.01,      0.00
       291,        11,      2542,         0,      0.06,      0.05,      0.02,      0.00
       292,        11,      4015,         0,      0.06,      0.04,      0.02,      0.00
       293,        15,      1108,         0,      0.07,      0.05,      0.02,      0.00
       294,        12,      5980,         0,      0.06,      0.04,      0.02,      0.00
       295,        11,       751,         0,      0.06,      0.05,      0.02,      0.00
       296,        12,      1261,         0,      0.06,      0.05,      0.02,      0.00
       297,        13,       724,         0,      0.07,      0.05,      0.02,      0.00
       298,        12,       758,         0,      0.07,      0.05,      0.02,      0.00
       299,        22,      9262,         0,      0.08,      0.05,      0.03,      0.00
       300,        13,       581,         0,      0.07,      0.05,      0.02,      0.00
       301,        11,       389,         0,      0.06,      0.05,      0.02,      0.00
       302,        12,      1341,         0,      0.06,      0.05,      0.02,      0.00
       303,        11,      1414,         0,      0.06,      0.04,      0.02,      0.00
       304,        27,       587,         0,      0.09,      0.05,      0.04,      0.00
       305,        18,        95,         0,      0.08,      0.05,      0.03,      0.00
       306,        10,       204,         0,      0.06,      0.05,      0.02,      0.00
       307,        11,       407,         0,      0.07,      0.05,      0.02,      0.00
       308,       166,    124922,         0,      0.28,      0.04,      0.24,      0.00
       309,        14,       740,         0,      0.07,      0.05,      0.02,      0.00
       310,        24,      3082,         0,      0.08,      0.05,      0.03,      0.00
       311,        19,       396,         0,      0.08,      0.05,      0.03,      0.00
       312,        16,      3613,         0,      0.07,      0.05,      0.02,      0.00
       313,        14,       531,         0,      0.07,      0.05,      0.02,      0.00
       314,        11,      3277,         0,      0.06,      0.05,      0.02,      0.00
       315,        25,      1243,         0,      0.08,      0.05,      0.04,      0.00
       316,        10,      1137,         0,      0.06,      0.05,      0.01,      0.00
       317,        12,      1464,         0,      0.06,      0.05,      0.02,      0.00
       318,        10,       484,         0,      0.06,      0.05,      0.01,      0.00
       319,        12,       868,         0,      0.06,      0.05,      0.02,      0.00
       320,        10,      1463,         0,      0.06,      0.05,      0.01,      0.00
       321,        17,       618,         0,      0.07,      0.05,      0.02,      0.00
       322,        13,      1344,         0,      0.07,      0.05,      0.02,      0.00
       323,        13,       333,         0,      0.07,      0.05,      0.02,      0.00
       324,        10,       638,         0,      0.06,      0.05,      0.01,      0.00
       325,        11,       359,         0,      0.06,      0.05,      0.02,      0.00
       326,        12,        66,         0,      0.07,      0.05,      0.02,      0.00
       327,        29,       637,         0,      0.09,      0.05,      0.04,      0.00
       328,        15,       297,         0,      0.07,      0.05,      0.02,      0.00
       329,        68,       245,         0,      0.15,      0.05,      0.10,      0.00
       330,        11,       235,         0,      0.06,      0.05,      0.02,      0.00
       331,        11,       611,         0,      0.06,      0.05,      0.02,      0.00
       332,        15,       823,         0,      0.07,      0.05,      0.02,      0.00
       333,        12,       561,         0,      0.06,      0.05,      0.02,      0.00
       334,        12,       381,         0,      0.06,      0.05,      0.02,      0.00
       335,        13,       751,         0,      0.07,      0.05,      0.02,      0.00
       336,        19,      6422,         0,      0.07,      0.05,      0.03,      0.00
       337,        10,       523,         0,      0.06,      0.05,      0.01,      0.00
       338,        15,      1843,         0,      0.07,      0.05,      0.02,      0.00
       339,        11,      6019,         0,      0.06,      0.04,      0.02,      0.00
       340,        11,      1565,         0,      0.06,      0.05,      0.02,      0.00
       341,        18,       350,         0,      0.07,      0.05,      0.03,      0.00
       342,        16,      1685,         0,      0.07,      0.05,      0.02,      0.00
       343,        17,       374,         0,      0.07,      0.05,      0.02,      0.00
       344,        16,       483,         0,      0.07,      0.05,      0.02,      0.00
       345,        11,       189,         0,      0.06,      0.05,      0.02,      0.00
       346,        11,       593,         0,      0.06,      0.05,      0.02,      0.00
       347,        19,       798,         0,      0.07,      0.05,      0.03,      0.00
       348,        12,       722,         0,      0.06,      0.05,      0.02,      0.00
       349,        15,      1493,         0,      0.07,      0.05,      0.02,      0.00
       350,        14,       700,         0,      0.07,      0.05,      0.02,      0.00
       351,        15,      1923,         0,      0.07,      0.05,      0.02,      0.00
       352,        11,       446,         0,      0.06,      0.05,      0.02,      0.00
       353,        10,       577,         0,      0.06,      0.05,      0.01,      0.00
       354,        10,       528,         0,      0.06,      0.05,      0.01,      0.00
       355,        18,       328,         0,      0.07,      0.05,      0.03,      0.00
       356,        14,      1499,         0,      0.07,      0.04,      0.02,      0.00
       357,        17,       342,         0,      0.07,      0.05,      0.02,      0.00
       358,        12,      1400,         0,      0.06,      0.05,      0.02,      0.00
       359,        14,       277,         0,      0.07,      0.05,      0.02,      0.00
       360,        10,      1036,         0,      0.06,      0.04,      0.01,      0.00
       361,        20,       157,         0,      0.08,      0.05,      0.03,      0.00
       362,        16,      8699,         0,      0.07,      0.04,      0.02,      0.00
       363,        24,      1278,         0,      0.08,      0.05,      0.03,      0.00
       364,        12,       264,         0,      0.07,      0.05,      0.02,      0.00
       365,        20,       418,         0,      0.08,      0.05,      0.03,      0.00
       366,        15,       528,         0,      0.07,      0.05,      0.02,      0.00
       367,        10,       545,         0,      0.06,      0.05,      0.01,      0.00
       368,        10,      1724,         0,      0.06,      0.04,      0.01,      0.00
       369,        11,      4851,         0,      0.06,      0.04,      0.02,      0.00
       370,        13,      4988,         0,      0.06,      0.04,      0.02,      0.00
       371,        16,       904,         0,      0.07,      0.05,      0.02,      0.00
       372,        15,       767,         0,      0.07,      0.05,      0.02,      0.00
       373,        10,      3419,         0,      0.06,      0.05,      0.01,      0.00
       374,        11,      1361,         0,      0.06,      0.04,      0.02,      0.00
       375,        14,       443,         0,      0.07,      0.05,      0.02,      0.00
       376,        13,       567,         0,      0.07,      0.05,      0.02,      0.00
       377,        14,       942,         0,      0.07,      0.05,      0.02,      0.00
       378,        10,       456,         0,      0.06,      0.05,      0.01,      0.00
       379,        17,      1232,         0,      0.07,      0.05,      0.02,      0.00
       380,        10,       500,         0,      0.06,      0.05,      0.01,      0.00
       381,        10,       328,         0,      0.06,      0.05,      0.01,      0.00
       382,        11,       275,         0,      0.06,      0.05,      0.02,      0.00
       383,        12,      1520,         0,      0.07,      0.05,      0.02,      0.00
       384,        11,       753,         0,      0.06,      0.05,      0.02,      0.00
       385,        13,      3512,         0,      0.07,      0.05,      0.02,      0.00
       386,        65,      1425,         0,      0.14,      0.05,      0.09,      0.00
       387,        13,       320,         0,      0.07,      0.05,      0.02,      0.00
       388,        16,      1974,         0,      0.07,      0.05,      0.02,      0.00
       389,        14,       297,         0,      0.07,      0.05,      0.02,      0.00
       390,        10,       196,         0,      0.06,      0.05,      0.01,      0.00
       391,        11,      1577,         0,      0.06,      0.05,      0.02,      0.00
       392,        10,       294,         0,      0.06,      0.05,      0.01,      0.00
       393,        27,       575,         0,      0.09,      0.05,      0.04,      0.00
       394,        13,       679,         0,      0.07,      0.05,      0.02,      0.00
